# FIRESONG Output description
# Standard candle sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
60.3910 3.2045 1.0243e-12
-10.6166 3.1735 1.0494e-12
28.0771 3.4545 8.4949e-13
-1.4936 2.6045 1.7208e-12
-20.3667 1.1965 1.2335e-11
-18.3311 3.9905 5.9398e-13
22.9614 2.0725 3.0603e-12
-3.4417 1.4355 7.7660e-12
-8.9382 1.6715 5.2761e-12
-10.7965 5.9335 2.2427e-13
-10.1277 1.2995 1.0001e-11
-19.5865 4.0095 5.8704e-13
-11.8717 4.0015 5.8995e-13
-11.7189 2.1635 2.7455e-12
25.5359 6.3275 1.9179e-13
-5.7592 4.3745 4.7341e-13
-28.4228 2.6575 1.6360e-12
-60.5008 3.1355 1.0814e-12
82.2909 3.3635 9.0784e-13
13.2417 3.6275 7.5236e-13
66.3537 2.7535 1.4967e-12
11.5652 3.3255 9.3389e-13
16.8406 2.7345 1.5229e-12
34.3616 5.7965 2.3741e-13
48.7667 2.4955 1.9160e-12
-38.7242 3.8325 6.5646e-13
-19.3006 2.1905 2.6609e-12
-28.8820 3.5475 7.9520e-13
-26.4746 1.8595 4.0267e-12
-68.5765 4.6155 4.1484e-13
21.0719 3.0955 1.1166e-12
37.2965 2.0695 3.0715e-12
68.3511 1.0175 1.8606e-11
10.9118 2.2025 2.6245e-12
35.2223 2.4795 1.9473e-12
-6.6199 0.9875 2.0070e-11
47.0633 4.8545 3.6643e-13
20.0315 5.0015 3.4056e-13
-2.7872 4.1615 5.3546e-13
43.6140 2.6415 1.6610e-12
69.8110 4.5955 4.1929e-13
14.3411 2.3615 2.2015e-12
10.5727 1.1015 1.5217e-11
14.8390 3.6715 7.3018e-13
37.9711 5.1375 3.1888e-13
49.1040 4.3285 4.8591e-13
38.5811 1.1725 1.2986e-11
-29.6811 2.7835 1.4566e-12
-43.0221 3.6165 7.5805e-13
38.7525 3.8235 6.6030e-13
-2.3177 1.9305 3.6621e-12
-29.2402 2.4605 1.9853e-12
-2.8392 2.0555 3.1247e-12
-29.0482 1.9385 3.6240e-12
-17.1378 0.8385 3.0328e-11
-15.0535 1.6655 5.3245e-12
22.7650 3.0735 1.1367e-12
11.5080 2.1075 2.9335e-12
-42.6936 1.8505 4.0765e-12
48.9819 3.9985 5.9105e-13
-33.7167 2.4105 2.0906e-12
11.7293 4.2695 5.0264e-13
-41.2497 1.4775 7.2173e-12
76.7052 2.6425 1.6594e-12
72.5148 0.8745 2.7281e-11
3.6187 3.1325 1.0840e-12
-2.0281 3.8925 6.3169e-13
-12.0795 3.5095 8.1677e-13
4.9937 2.5575 1.8014e-12
11.9283 3.4915 8.2728e-13
-49.3528 3.8615 6.4432e-13
-60.7894 1.6945 5.0963e-12
6.9687 2.0965 2.9726e-12
80.6496 3.0945 1.1175e-12
-34.4799 2.3035 2.3439e-12
44.2589 3.2415 9.9536e-13
-39.8445 1.6785 5.2205e-12
-73.2153 4.6145 4.1506e-13
48.1668 3.0895 1.1221e-12
-53.8788 1.9755 3.4547e-12
-9.2027 2.0005 3.3465e-12
21.6801 2.6695 1.6176e-12
-16.3013 1.1775 1.2847e-11
-41.6549 4.1165 5.5004e-13
11.2687 5.3435 2.8962e-13
-7.4621 2.7455 1.5076e-12
-58.7072 3.1365 1.0806e-12
-24.4108 1.1155 1.4737e-11
-1.4807 1.0975 1.5358e-11
-5.6566 2.5935 1.7392e-12
-32.3257 1.5955 5.9377e-12
-31.0224 5.8535 2.3182e-13
32.9839 2.4185 2.0732e-12
-29.4733 3.8085 6.6676e-13
-64.7925 1.9085 3.7699e-12
60.3561 2.2145 2.5887e-12
35.0831 2.9145 1.2981e-12
-10.3242 1.4955 6.9986e-12
56.9979 1.2765 1.0465e-11
-31.5120 3.5155 8.1331e-13
51.3493 1.9955 3.3678e-12
11.8478 2.8075 1.4256e-12
43.8043 3.3005 9.5161e-13
48.3976 1.8025 4.3572e-12
-9.5542 2.6285 1.6817e-12
59.1777 2.1255 2.8712e-12
59.0211 4.4055 4.6524e-13
-31.5535 3.0165 1.1911e-12
36.8865 4.6635 4.0441e-13
-31.4381 2.2775 2.4119e-12
-49.5818 2.3395 2.2540e-12
55.3055 1.6995 5.0584e-12
54.0160 3.3815 8.9586e-13
-45.2018 3.7355 6.9953e-13
21.9937 2.8905 1.3253e-12
-19.8754 3.5775 7.7874e-13
-15.0944 3.1185 1.0962e-12
35.9863 2.4065 2.0993e-12
-26.3601 1.8785 3.9243e-12
-31.1925 4.6035 4.1750e-13
-32.5708 3.5615 7.8746e-13
-84.5396 3.4205 8.7065e-13
1.7052 0.5715 7.8824e-11
-65.8047 1.7375 4.7824e-12
16.0288 2.3325 2.2711e-12
-7.6096 3.8225 6.6073e-13
-10.6297 3.6875 7.2234e-13
-37.5374 3.2645 9.7797e-13
-9.7212 6.2745 1.9575e-13
63.9669 5.4655 2.7406e-13
-34.9396 3.4935 8.2611e-13
-84.1482 1.9185 3.7204e-12
-14.2175 1.0935 1.5501e-11
-4.2449 0.6715 5.2879e-11
-0.0142 2.8125 1.4192e-12
11.0065 1.4495 7.5768e-12
12.6064 1.7355 4.7964e-12
26.4831 4.2625 5.0468e-13
0.5393 3.8715 6.4020e-13
5.2033 4.1885 5.2698e-13
-24.3512 4.5175 4.3734e-13
-50.4807 2.7055 1.5641e-12
-3.7106 3.3795 8.9718e-13
-37.5581 6.2065 2.0101e-13
0.2109 1.1455 1.3778e-11
-32.6033 0.9405 2.2704e-11
-71.4433 4.3295 4.8563e-13
-64.1139 2.3385 2.2565e-12
-49.6530 1.5735 6.1508e-12
0.8851 3.5765 7.7928e-13
52.6222 1.5215 6.6988e-12
-13.3388 1.8675 3.9831e-12
-19.7638 1.3045 9.9038e-12
-43.6820 3.6515 7.4014e-13
22.4980 4.3515 4.7960e-13
56.7508 1.7565 4.6523e-12
49.0748 2.8565 1.3651e-12
-80.7370 2.0985 2.9654e-12
-57.8137 1.6185 5.7258e-12
-36.1760 0.7705 3.7505e-11
-29.4352 4.5335 4.3355e-13
22.9847 5.0055 3.3989e-13
3.6663 3.2755 9.6981e-13
17.6443 4.7275 3.9108e-13
74.3053 2.9595 1.2493e-12
-54.3515 2.7625 1.4845e-12
2.1236 0.6855 5.0231e-11
3.8773 2.1405 2.8206e-12
-27.0153 2.0455 3.1634e-12
3.0845 2.5315 1.8483e-12
19.1119 2.2015 2.6275e-12
-8.2985 0.8185 3.2226e-11
7.6257 0.8855 2.6435e-11
-24.3781 2.9895 1.2182e-12
20.3705 3.4495 8.5256e-13
2.2606 4.6295 4.1176e-13
29.6926 3.2645 9.7797e-13
35.1055 2.1365 2.8340e-12
-37.6202 4.1605 5.3578e-13
-3.0237 1.3765 8.6400e-12
57.1764 1.7435 4.7408e-12
71.9742 1.9385 3.6240e-12
-6.2137 1.3075 9.8462e-12
-32.1129 2.3355 2.2638e-12
33.8995 1.8275 4.2077e-12
66.0904 3.2585 9.8247e-13
-44.4472 4.3375 4.8343e-13
-14.0802 1.1225 1.4505e-11
-49.8829 1.7235 4.8816e-12
-33.2954 1.1005 1.5252e-11
19.1029 4.7205 3.9251e-13
53.5646 1.6295 5.6282e-12
-36.8794 3.8005 6.7025e-13
-19.2094 2.0665 3.0828e-12
-26.7934 3.2145 1.0163e-12
-15.5774 3.7965 6.7200e-13
67.2574 0.7915 3.5059e-11
83.4346 3.5745 7.8037e-13
54.5422 3.0985 1.1139e-12
-27.3413 4.9295 3.5289e-13
-39.2520 4.7425 3.8805e-13
-72.9248 1.6555 5.4065e-12
-51.1721 4.0865 5.6007e-13
-33.7375 2.1395 2.8239e-12
35.2823 3.6755 7.2821e-13
46.8357 1.5935 5.9566e-12
-36.3901 1.0005 1.9417e-11
27.8575 2.9565 1.2525e-12
10.6001 5.2475 3.0276e-13
-0.2197 3.6065 7.6328e-13
-56.3482 1.7835 4.4758e-12
10.1337 5.8455 2.3259e-13
-18.3124 4.4915 4.4360e-13
2.6819 1.5935 5.9566e-12
61.6646 2.9065 1.3071e-12
-7.0388 0.5295 9.5075e-11
50.0746 3.9725 6.0066e-13
35.7009 3.9755 5.9954e-13
-18.4315 4.9745 3.4511e-13
-59.8372 2.1645 2.7423e-12
1.5753 5.8355 2.3356e-13
15.5630 1.0005 1.9417e-11
-16.2736 1.0935 1.5501e-11
-24.9260 2.5415 1.8300e-12
-62.6012 5.4925 2.7078e-13
-43.2001 4.1665 5.3388e-13
-36.3807 4.2915 4.9631e-13
43.7585 1.2405 1.1254e-11
52.6607 2.1865 2.6732e-12
21.6640 0.6345 6.0874e-11
68.2933 2.5545 1.8067e-12
34.3490 4.6165 4.1461e-13
58.1057 3.7895 6.7508e-13
65.9396 5.1075 3.2349e-13
-13.5911 5.0085 3.3939e-13
-4.4726 6.3255 1.9194e-13
5.2010 2.5175 1.8742e-12
-22.9864 0.7045 4.6921e-11
20.6813 3.9205 6.2057e-13
-47.2882 2.5215 1.8667e-12
-20.5764 5.8865 2.2866e-13
13.0655 4.8825 3.6129e-13
4.7855 4.2815 4.9917e-13
-2.5616 4.3195 4.8841e-13
63.4301 3.5295 8.0532e-13
-16.6100 3.9585 6.0593e-13
-7.3843 2.6755 1.6085e-12
56.2459 0.9695 2.1026e-11
-45.0122 1.8555 4.0487e-12
48.0059 3.6745 7.2870e-13
73.6994 2.1455 2.8040e-12
44.8293 3.3015 9.5089e-13
34.9864 4.3385 4.8315e-13
36.0436 1.2615 1.0784e-11
-22.1938 6.9135 1.5470e-13
15.4346 2.2025 2.6245e-12
20.1417 1.6805 5.2047e-12
-11.3260 3.1135 1.1006e-12
-10.9272 2.3365 2.2613e-12
-19.8730 4.0405 5.7597e-13
22.1105 4.0255 5.8129e-13
-6.5389 4.4185 4.6187e-13
-2.4672 0.9195 2.4037e-11
15.5024 3.4305 8.6435e-13
-18.6519 3.6945 7.1895e-13
-17.3246 5.4025 2.8194e-13
35.2103 0.9925 1.9815e-11
49.8769 1.7425 4.7477e-12
-20.4672 2.9865 1.2213e-12
48.4818 0.7355 4.2136e-11
-53.1778 1.6895 5.1347e-12
-80.5212 2.8335 1.3930e-12
1.5913 2.7815 1.4592e-12
-7.9813 3.3685 9.0449e-13
-25.8458 2.3575 2.2109e-12
-41.1533 2.8415 1.3832e-12
17.1400 5.4965 2.7030e-13
-41.7790 2.2175 2.5799e-12
43.0022 4.1865 5.2760e-13
4.1475 1.8175 4.2666e-12
-33.4272 0.9755 2.0701e-11
21.6571 4.3895 4.6943e-13
-74.9160 0.7485 4.0328e-11
51.8323 2.2035 2.6215e-12
-22.9585 3.4285 8.6561e-13
-72.3842 1.1195 1.4604e-11
-80.1139 2.4695 1.9672e-12
-18.9390 3.4505 8.5194e-13
25.6016 2.0415 3.1791e-12
27.3437 2.7145 1.5512e-12
-7.2481 3.1475 1.0712e-12
3.1397 1.1805 1.2764e-11
-17.1714 3.6965 7.1798e-13
-13.7869 1.7545 4.6658e-12
35.2713 1.6135 5.7709e-12
-39.9959 1.1445 1.3808e-11
26.6464 3.4355 8.6123e-13
-37.8704 3.5305 8.0475e-13
1.1060 4.5475 4.3027e-13
-38.0471 2.4665 1.9732e-12
-76.9104 2.3235 2.2933e-12
-15.1415 3.6465 7.4266e-13
5.6697 3.9015 6.2808e-13
16.1839 1.8505 4.0765e-12
-67.4420 2.8735 1.3450e-12
-27.5951 2.9515 1.2578e-12
17.6163 1.3675 8.7852e-12
-18.7725 2.1095 2.9265e-12
42.8619 5.5115 2.6851e-13
1.4080 2.8235 1.4054e-12
-38.6643 3.2345 1.0007e-12
5.7012 3.4435 8.5626e-13
-25.5103 3.3325 9.2901e-13
31.4186 1.2645 1.0719e-11
-54.1604 2.0675 3.0790e-12
-46.5037 3.8745 6.3898e-13
-40.4112 2.5485 1.8174e-12
-33.8780 1.1015 1.5217e-11
-5.8710 2.6755 1.6085e-12
-53.1600 1.4645 7.3812e-12
20.3982 2.9525 1.2567e-12
65.4003 3.4565 8.4827e-13
-46.5110 4.9905 3.4240e-13
-8.6058 3.6735 7.2919e-13
-1.4667 2.2335 2.5335e-12
-37.8256 1.2295 1.1512e-11
75.0051 3.2435 9.9383e-13
-7.1533 4.9105 3.5625e-13
-25.1831 5.5725 2.6138e-13
-39.1767 1.1965 1.2335e-11
-0.5737 1.7815 4.4886e-12
29.5976 1.8335 4.1729e-12
-51.0453 3.7695 6.8399e-13
-60.5731 3.3475 9.1868e-13
42.5052 2.4075 2.0971e-12
-30.7780 3.6715 7.3018e-13
-11.0512 3.0805 1.1303e-12
64.2425 3.4365 8.6060e-13
-13.5523 2.3815 2.1552e-12
11.9949 4.3935 4.6838e-13
-12.7145 4.1795 5.2978e-13
36.4402 3.3255 9.3389e-13
50.6621 3.3665 9.0582e-13
-34.3849 4.3865 4.7022e-13
57.9856 1.9785 3.4414e-12
-34.0430 2.3455 2.2395e-12
9.9871 3.7895 6.7508e-13
-17.2786 4.3345 4.8425e-13
-28.8314 3.0735 1.1367e-12
13.3322 3.4655 8.4280e-13
12.6057 3.9375 6.1396e-13
12.8817 4.3295 4.8563e-13
-72.8646 5.4725 2.7321e-13
-74.3213 2.8205 1.4092e-12
-8.2503 3.3535 9.1459e-13
25.2495 3.8245 6.5987e-13
37.9783 3.4825 8.3261e-13
19.3260 2.0725 3.0603e-12
-44.9634 1.7125 4.9615e-12
-3.8480 1.5505 6.3851e-12
69.8993 3.1235 1.0918e-12
-45.3356 1.2685 1.0634e-11
-27.1462 1.9715 3.4724e-12
-37.4394 3.6555 7.3813e-13
-5.1501 5.0245 3.3675e-13
46.0842 2.6715 1.6146e-12
-17.0293 1.7995 4.3756e-12
83.9040 1.9345 3.6430e-12
-34.5163 4.0675 5.6656e-13
-13.7891 2.2935 2.3697e-12
-19.2032 2.6755 1.6085e-12
4.0709 3.4675 8.4159e-13
-7.8027 3.4805 8.3380e-13
-29.8645 2.6865 1.5920e-12
45.6894 4.5155 4.3781e-13
-16.7003 3.8905 6.3249e-13
-45.6196 1.8215 4.2429e-12
-23.1605 2.9025 1.3116e-12
3.9150 5.2805 2.9815e-13
59.9224 3.2585 9.8247e-13
-40.9094 3.3805 8.9652e-13
-11.2614 2.1005 2.9583e-12
-18.3462 1.4875 7.0947e-12
-2.4230 1.4345 7.7797e-12
35.6298 2.5645 1.7891e-12
-1.1188 8.5715 9.2109e-14
37.7843 1.5725 6.1607e-12
10.2396 2.5295 1.8519e-12
-73.3627 3.9635 6.0404e-13
-57.1515 2.5435 1.8264e-12
22.3774 2.1915 2.6578e-12
43.0240 4.7205 3.9251e-13
24.2473 1.8805 3.9137e-12
-48.1313 3.1055 1.1077e-12
-4.5105 2.8375 1.3881e-12
-22.3283 3.8255 6.5944e-13
-15.4020 2.7175 1.5469e-12
24.1957 3.5745 7.8037e-13
36.8424 4.3995 4.6680e-13
-7.9004 5.0155 3.3823e-13
-33.3359 3.9085 6.2530e-13
-5.7720 1.3735 8.6880e-12
-23.0078 2.3865 2.1439e-12
16.2282 3.1945 1.0323e-12
30.0258 4.3485 4.8042e-13
-28.2957 2.1365 2.8340e-12
31.0913 5.2705 2.9953e-13
-76.4144 4.2665 5.0351e-13
31.9650 1.7275 4.8530e-12
-1.6599 2.0285 3.2309e-12
14.1181 2.4525 2.0016e-12
59.3149 4.2515 5.0791e-13
-28.2338 0.9435 2.2522e-11
34.2271 2.2995 2.3541e-12
49.9732 5.2695 2.9967e-13
-66.1997 3.5905 7.7176e-13
-33.3631 4.4025 4.6602e-13
-46.8259 3.0925 1.1193e-12
-0.6004 1.3405 9.2419e-12
5.2159 2.4215 2.0667e-12
-32.9761 4.7515 3.8625e-13
-39.9704 3.3145 9.4163e-13
-27.7895 2.3765 2.1667e-12
49.1217 0.7695 3.7628e-11
38.9360 0.7195 4.4517e-11
-3.9667 3.2155 1.0155e-12
-27.6379 2.6585 1.6344e-12
-36.6246 2.2865 2.3880e-12
-45.5175 1.0615 1.6714e-11
-10.7829 3.6515 7.4014e-13
-7.4638 4.7005 3.9663e-13
-2.1653 2.4735 1.9592e-12
50.8416 4.7995 3.7682e-13
48.0282 7.9705 1.0971e-13
14.5079 4.1125 5.5136e-13
-54.4182 4.3065 4.9205e-13
55.8691 5.1625 3.1511e-13
-33.8023 3.8975 6.2968e-13
19.7082 1.7215 4.8960e-12
70.2558 3.2515 9.8775e-13
11.8353 1.3435 9.1895e-12
16.7810 3.8085 6.6676e-13
-15.5015 6.3475 1.9033e-13
-10.6196 5.2515 3.0219e-13
26.5476 3.4605 8.4583e-13
-5.1280 8.3845 9.7123e-14
25.4605 3.8465 6.5056e-13
57.8140 2.1195 2.8917e-12
29.1198 3.7685 6.8444e-13
-13.3388 1.5415 6.4802e-12
78.5581 2.3225 2.2958e-12
-39.4987 1.2675 1.0655e-11
26.4997 2.9175 1.2948e-12
17.5273 2.5535 1.8085e-12
70.7103 3.5825 7.7604e-13
-25.3067 0.7975 3.4401e-11
12.2597 0.8085 3.3237e-11
-21.2534 3.1635 1.0577e-12
-34.2357 1.9465 3.5864e-12
-42.2461 3.5515 7.9298e-13
2.0330 3.4525 8.5072e-13
77.1707 4.1435 5.4123e-13
-5.8516 3.9755 5.9954e-13
40.1789 2.1415 2.8173e-12
-17.1757 2.8135 1.4180e-12
-0.7826 3.5555 7.9077e-13
7.6356 2.4825 1.9413e-12
20.3381 1.1245 1.4440e-11
4.7389 2.4065 2.0993e-12
-65.4512 0.7705 3.7505e-11
52.7829 1.2765 1.0465e-11
-35.1830 1.1715 1.3015e-11
-26.6169 0.7865 3.5621e-11
-22.3886 2.3145 2.3159e-12
31.5005 4.9605 3.4750e-13
49.6387 2.6575 1.6360e-12
36.1311 4.1435 5.4123e-13
64.8358 2.6035 1.7225e-12
-59.2387 3.1945 1.0323e-12
5.6223 2.7455 1.5076e-12
-25.2614 4.9905 3.4240e-13
27.0482 2.5395 1.8337e-12
5.1028 1.0055 1.9173e-11
36.8757 3.1735 1.0494e-12
31.7050 3.9035 6.2729e-13
64.9920 2.3855 2.1462e-12
-0.6727 4.0655 5.6725e-13
-13.7301 2.8995 1.3150e-12
68.8188 3.2075 1.0219e-12
11.5622 1.4085 8.1499e-12
-46.4859 1.8745 3.9455e-12
-25.0036 4.9105 3.5625e-13
-1.8577 3.0475 1.1611e-12
-43.6915 4.7385 3.8886e-13
-23.0358 5.9225 2.2529e-13
-49.3084 6.2415 1.9828e-13
80.0444 3.2285 1.0054e-12
-49.0775 2.6505 1.6468e-12
-6.5514 3.9005 6.2848e-13
52.2848 3.9235 6.1940e-13
-41.8700 3.2035 1.0251e-12
-57.0795 5.9125 2.2622e-13
0.4484 1.9115 3.7550e-12
-78.2960 1.8255 4.2194e-12
-84.6693 4.0675 5.6656e-13
7.2366 4.0895 5.5906e-13
-15.7240 2.4405 2.0265e-12
-29.0938 4.1835 5.2853e-13
65.6801 3.4465 8.5440e-13
0.0270 3.6225 7.5494e-13
23.5690 3.1445 1.0737e-12
33.5451 3.2255 1.0077e-12
-58.0757 1.4995 6.9513e-12
-7.1495 2.1875 2.6701e-12
76.5277 2.2245 2.5595e-12
-61.8022 1.5375 6.5232e-12
28.4879 2.7925 1.4448e-12
19.2662 2.0965 2.9726e-12
-21.3377 1.1245 1.4440e-11
61.7347 2.4305 2.0475e-12
-26.3834 2.6355 1.6705e-12
-42.4509 4.3115 4.9065e-13
42.2418 2.0985 2.9654e-12
-62.4720 4.8735 3.6293e-13
-7.5421 4.5545 4.2864e-13
31.8528 3.3985 8.8474e-13
16.3337 2.9225 1.2893e-12
-39.1834 1.1665 1.3157e-11
46.4104 2.8225 1.4067e-12
-5.8902 1.3265 9.4918e-12
-5.2147 1.0775 1.6092e-11
35.2823 3.9295 6.1706e-13
-4.0153 2.3025 2.3464e-12
45.7128 4.1625 5.3514e-13
63.8591 3.0545 1.1545e-12
73.6731 1.1865 1.2601e-11
-62.8218 3.0585 1.1507e-12
46.3024 1.8265 4.2135e-12
-18.9889 5.3335 2.9095e-13
-6.3590 2.7705 1.4737e-12
-20.7108 1.6835 5.1812e-12
-44.3047 3.1125 1.1015e-12
-39.8280 1.1755 1.2902e-11
10.7666 2.3325 2.2711e-12
-24.2533 2.7165 1.5483e-12
-70.9459 2.6445 1.6562e-12
-23.3847 1.8735 3.9509e-12
-54.7637 4.2815 4.9917e-13
15.5338 1.0445 1.7412e-11
53.0649 0.7775 3.6665e-11
40.5853 6.2915 1.9447e-13
29.4121 4.1755 5.3104e-13
52.2908 2.8385 1.3869e-12
-37.5193 4.0935 5.5771e-13
27.7053 2.6805 1.6010e-12
50.9276 6.1745 2.0355e-13
13.7474 4.1445 5.4090e-13
-12.0514 4.6765 4.0165e-13
-31.3652 2.8225 1.4067e-12
-16.7971 3.2365 9.9920e-13
-30.4968 1.1115 1.4872e-11
-15.9794 1.2095 1.2001e-11
1.6299 4.7215 3.9231e-13
50.2230 3.2495 9.8926e-13
59.3451 3.1305 1.0857e-12
27.3345 4.6775 4.0144e-13
43.5032 4.4225 4.6084e-13
-48.1860 0.8835 2.6586e-11
8.0314 3.2785 9.6760e-13
11.9386 3.3825 8.9520e-13
17.5800 3.5075 8.1793e-13
-16.8444 0.7645 3.8248e-11
0.2916 4.2865 4.9774e-13
-52.0688 4.8075 3.7529e-13
2.3315 0.4575 1.3571e-10
-39.3472 1.8345 4.1671e-12
12.5421 0.7015 4.7423e-11
46.7090 3.1985 1.0291e-12
-37.2133 1.7475 4.7133e-12
-78.4966 1.8905 3.8615e-12
8.7987 2.5835 1.7562e-12
23.4796 2.8755 1.3426e-12
18.2787 5.0205 3.3741e-13
-40.5926 1.3595 8.9172e-12
-7.3622 1.5115 6.8120e-12
-15.3997 4.0775 5.6313e-13
35.0080 1.2435 1.1185e-11
43.1751 2.1175 2.8986e-12
-17.0420 2.2835 2.3960e-12
11.4660 2.1875 2.6701e-12
-59.1386 1.2925 1.0139e-11
6.1639 6.2665 1.9636e-13
-46.5111 1.8805 3.9137e-12
29.0364 2.3645 2.1945e-12
-9.7715 1.5395 6.5016e-12
-64.5454 1.8475 4.0932e-12
74.8926 1.1215 1.4538e-11
-22.7277 4.7625 3.8406e-13
-60.4969 2.1235 2.8780e-12
-57.8760 2.1065 2.9370e-12
45.0772 1.7755 4.5271e-12
-40.5591 3.9535 6.0783e-13
25.7678 3.2985 9.5305e-13
-34.4722 1.9645 3.5038e-12
48.2893 1.6835 5.1812e-12
-15.0849 0.9375 2.2888e-11
-39.9973 3.7655 6.8580e-13
-55.1401 2.5535 1.8085e-12
-42.2242 4.6115 4.1572e-13
34.9569 0.8755 2.7202e-11
48.2172 3.3765 8.9916e-13
25.9816 2.9235 1.2882e-12
-54.6775 2.4765 1.9532e-12
64.6090 1.8235 4.2311e-12
6.9074 3.0525 1.1563e-12
2.0857 2.7695 1.4751e-12
-27.1076 2.2525 2.4800e-12
40.6380 0.9435 2.2522e-11
1.9884 3.2345 1.0007e-12
-31.2354 2.3435 2.2444e-12
-55.8571 1.5825 6.0623e-12
-18.6406 4.1025 5.5469e-13
75.8007 0.6875 4.9868e-11
23.0013 3.3235 9.3529e-13
25.9201 4.8985 3.5840e-13
-48.6263 1.2035 1.2154e-11
-18.0495 2.7835 1.4566e-12
87.1991 1.1215 1.4538e-11
60.8619 2.4265 2.0560e-12
47.3521 1.2185 1.1777e-11
57.4342 2.9835 1.2243e-12
-21.0057 2.1685 2.7296e-12
45.7304 2.5295 1.8519e-12
-13.0348 1.7135 4.9542e-12
-48.3649 0.7635 3.8373e-11
47.3282 3.6225 7.5494e-13
62.6778 1.8435 4.1158e-12
-68.5929 3.3365 9.2624e-13
11.8049 3.4595 8.4644e-13
9.7584 3.7615 6.8761e-13
43.0788 2.0955 2.9761e-12
20.0269 1.7205 4.9032e-12
72.1798 4.6195 4.1395e-13
52.6146 1.8125 4.2965e-12
75.9700 1.9315 3.6573e-12
45.2979 4.1455 5.4058e-13
-43.0172 2.5075 1.8930e-12
-60.4222 1.3885 8.4515e-12
23.8774 2.7805 1.4605e-12
-7.9320 2.4335 2.0412e-12
-25.6766 2.9405 1.2696e-12
80.4448 3.9635 6.0404e-13
41.8720 1.7065 5.0059e-12
-18.8776 4.1255 5.4708e-13
-14.0744 1.1795 1.2792e-11
-0.8939 3.5025 8.2084e-13
-40.8973 6.4425 1.8358e-13
-10.1322 4.0975 5.5636e-13
-2.6375 2.3225 2.2958e-12
-83.4969 7.3175 1.3484e-13
15.5075 2.6715 1.6146e-12
-68.4732 1.1425 1.3870e-11
-29.5178 4.0365 5.7738e-13
-4.0756 3.1065 1.1068e-12
20.2731 2.2435 2.5051e-12
6.6473 2.4005 2.1126e-12
-47.5890 4.1995 5.2358e-13
-7.0110 6.1505 2.0549e-13
-34.8201 0.7325 4.2569e-11
-39.3281 4.0095 5.8704e-13
69.5185 3.4275 8.6623e-13
-21.5051 3.3145 9.4163e-13
5.8405 1.4295 7.8491e-12
31.8048 2.7335 1.5243e-12
37.9053 5.0255 3.3658e-13
33.3520 4.4195 4.6161e-13
-21.9428 2.2345 2.5307e-12
-11.3904 3.5225 8.0930e-13
18.5562 5.8785 2.2942e-13
53.6845 1.2755 1.0486e-11
10.1203 1.7815 4.4886e-12
-55.1036 0.9565 2.1757e-11
13.5005 3.0575 1.1516e-12
11.9504 3.7745 6.8175e-13
-12.1574 6.4275 1.8462e-13
44.9024 1.0675 1.6477e-11
35.6470 3.8845 6.3491e-13
86.9400 1.2525 1.0982e-11
-65.4037 4.2475 5.0909e-13
33.5632 4.3505 4.7987e-13
20.3044 0.6605 5.5097e-11
44.5339 2.5185 1.8723e-12
-78.0319 4.2575 5.0615e-13
-64.7030 3.5375 8.0080e-13
-24.9907 4.1765 5.3073e-13
27.5418 4.5025 4.4093e-13
76.6828 1.2195 1.1753e-11
0.2136 4.6325 4.1110e-13
32.3332 4.1445 5.4090e-13
0.0003 4.5645 4.2633e-13
32.5090 1.2635 1.0741e-11
48.9783 0.9045 2.5056e-11
-19.1974 1.2615 1.0784e-11
20.0345 3.3765 8.9916e-13
-6.4504 1.5115 6.8120e-12
47.1238 1.3915 8.4053e-12
15.4609 3.0545 1.1545e-12
-68.7449 3.3605 9.0986e-13
-38.9229 3.6695 7.3116e-13
-7.3334 1.0385 1.7668e-11
-50.8453 2.4435 2.0202e-12
-11.3328 1.9805 3.4327e-12
30.7956 3.0595 1.1497e-12
-12.5686 3.0635 1.1460e-12
5.2565 1.7805 4.4950e-12
24.7294 2.0855 3.0123e-12
12.6578 2.8575 1.3639e-12
-43.1856 0.9255 2.3645e-11
36.5548 1.0005 1.9417e-11
57.9737 1.3455 9.1549e-12
23.3086 2.3135 2.3184e-12
-27.3998 1.9785 3.4414e-12
-49.8367 2.4685 1.9692e-12
29.0116 3.7825 6.7818e-13
13.5485 4.6835 4.0018e-13
-22.4392 3.7995 6.7068e-13
-3.5919 2.4975 1.9122e-12
-52.0313 2.6345 1.6721e-12
69.8033 1.4145 8.0623e-12
-28.9900 2.9885 1.2192e-12
30.0590 5.0255 3.3658e-13
57.3984 4.4995 4.4166e-13
-47.6062 0.9465 2.2342e-11
-46.4130 2.6525 1.6437e-12
4.8573 1.9955 3.3678e-12
13.8543 3.4925 8.2669e-13
8.5003 4.4515 4.5348e-13
-17.0881 0.7815 3.6196e-11
-59.2721 0.8475 2.9523e-11
-21.6292 1.2925 1.0139e-11
47.0426 0.5305 9.4636e-11
8.4471 2.7515 1.4994e-12
