# FIRESONG Output description
# Lognormal distributed sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
23.0898 3.3865 8.9375e-13
77.6815 1.1995 1.2145e-11
-20.5290 3.2485 9.7556e-13
1.5188 1.0825 1.6488e-11
24.2411 2.0155 3.1450e-12
-14.8732 2.0255 3.2849e-12
56.9165 1.8695 3.9937e-12
-12.0205 1.5355 6.3473e-12
-41.3756 1.1705 1.2803e-11
49.5920 3.2455 1.0054e-12
-49.1682 1.8135 4.2539e-12
-28.3092 3.2855 9.7621e-13
-11.2081 4.2165 5.1892e-13
-60.3140 3.1295 1.0741e-12
43.3939 0.7775 3.6122e-11
2.1255 3.0685 1.1237e-12
-20.4427 1.3335 9.2867e-12
0.5690 1.2485 1.0876e-11
18.2800 3.6605 7.3650e-13
-33.2859 1.7225 4.6824e-12
-26.7094 3.7835 6.6574e-13
-42.9682 2.3695 2.2385e-12
20.1488 3.5935 7.7217e-13
-16.8720 1.5555 6.3050e-12
-57.6237 2.9175 1.2679e-12
-21.4089 2.6515 1.6712e-12
-8.0105 3.9335 6.4768e-13
-57.5277 0.8165 3.2125e-11
14.6963 2.5345 1.7607e-12
19.6184 4.4405 4.6697e-13
-23.2169 4.1455 5.5319e-13
-30.7114 1.6275 5.7209e-12
-31.5963 4.1775 5.3178e-13
-24.6391 1.8645 3.9599e-12
-50.0666 2.9585 1.2177e-12
-6.9759 3.2335 9.8365e-13
41.5015 2.6255 1.6560e-12
16.3622 4.2295 5.2937e-13
-11.3772 4.0835 5.8647e-13
60.3829 5.3265 2.9866e-13
-10.7481 1.4595 7.7732e-12
67.1621 5.5665 2.5644e-13
5.2000 1.1585 1.3443e-11
-20.9091 4.3775 4.7596e-13
-44.5440 2.5415 1.8230e-12
53.9069 3.1715 1.0309e-12
-10.2316 1.7685 4.4768e-12
56.3188 4.8795 3.6119e-13
-7.4300 2.7245 1.5266e-12
34.3059 0.9575 2.1540e-11
-43.4578 1.7955 4.3719e-12
36.9743 2.1045 2.9692e-12
-24.9527 1.9915 3.5109e-12
-4.1186 3.3875 8.9314e-13
28.9549 5.4675 2.7554e-13
21.5088 5.3915 2.7594e-13
-0.7646 2.9765 1.2243e-12
-59.3156 1.3005 9.9869e-12
24.0214 2.2695 2.4526e-12
26.5544 5.1795 3.1883e-13
0.7909 3.0995 1.1169e-12
-14.5930 2.0505 3.1360e-12
15.0561 2.5845 1.8092e-12
-55.8651 1.8255 4.0971e-12
57.1381 3.2805 9.4409e-13
-16.3861 5.4935 2.7070e-13
-37.2663 1.7765 4.6675e-12
-68.9566 2.6305 1.6929e-12
12.5387 3.6215 7.7367e-13
-53.2943 1.0695 1.6750e-11
3.3868 3.4545 8.6352e-13
32.1889 2.9895 1.1984e-12
26.5094 4.7305 3.8562e-13
25.8788 5.8645 2.2305e-13
-52.0301 1.4685 7.2948e-12
-34.2519 3.5905 7.6250e-13
10.9812 2.2425 2.5736e-12
-11.3513 4.0695 5.6365e-13
-72.3778 0.9245 2.3920e-11
23.6118 2.2075 2.6151e-12
68.7539 2.9295 1.3317e-12
26.7687 1.6815 4.9458e-12
27.9813 4.2575 5.0617e-13
13.6322 1.6235 5.7074e-12
16.2635 2.7755 1.4493e-12
9.8277 3.8835 6.2320e-13
-32.9708 5.8395 2.3686e-13
3.1453 2.2475 2.4690e-12
-58.7471 4.1875 5.2857e-13
-16.4451 2.1525 2.7111e-12
-2.2465 1.1095 1.5081e-11
16.7979 4.4175 4.4852e-13
-23.9069 7.5615 1.2095e-13
-37.3218 3.4115 8.8875e-13
-62.7590 3.3465 9.1934e-13
-9.7726 4.4375 4.4819e-13
-36.8939 4.2575 5.1820e-13
-18.0633 1.2845 1.0167e-11
-42.4288 1.6195 5.4268e-12
1.6904 1.8035 4.5247e-12
47.6868 4.1425 5.3931e-13
-37.9089 1.1215 1.4314e-11
17.4996 4.7245 3.8981e-13
-38.4063 5.4055 2.8272e-13
-70.6208 3.6635 7.1720e-13
18.4906 1.7765 4.4754e-12
15.0453 2.1495 2.7291e-12
54.4888 2.0175 3.3362e-12
-21.2459 2.2115 2.5054e-12
8.0944 3.8545 6.3043e-13
1.3670 2.7905 1.4900e-12
26.7448 2.2715 2.4742e-12
23.9350 4.0705 5.5418e-13
-17.6154 5.1955 3.1708e-13
49.5639 0.9035 2.5564e-11
20.2755 3.1085 1.1034e-12
-54.5445 3.5185 7.8426e-13
10.8931 3.5055 8.1318e-13
11.2896 4.0345 5.6988e-13
17.0262 3.9145 6.3294e-13
-18.6553 2.9185 1.3015e-12
-48.4795 1.7795 4.4501e-12
24.2188 3.4585 8.5849e-13
7.4502 2.7735 1.4908e-12
-16.0746 1.2385 1.1027e-11
-60.8126 1.3765 8.4234e-12
46.2738 1.5475 6.5055e-12
27.8154 2.2085 2.5715e-12
30.6431 3.6625 7.4702e-13
6.2777 3.2135 1.0083e-12
-2.2431 1.2805 9.9955e-12
47.8655 5.2205 3.0462e-13
-1.3997 5.0785 3.3598e-13
-9.2781 2.9995 1.2413e-12
32.8190 1.3285 9.3767e-12
-80.4854 4.1865 5.0244e-13
40.4921 2.5395 1.8566e-12
-17.2198 1.8545 4.0144e-12
-51.6552 1.9435 3.6648e-12
27.1883 1.8195 4.1388e-12
-57.2048 4.4795 4.4476e-13
50.3286 2.6655 1.5492e-12
-13.1165 3.6015 7.9904e-13
-36.6764 4.3395 4.8970e-13
38.4828 2.5765 1.7821e-12
45.1515 3.7595 6.8487e-13
-31.7429 3.8055 6.7234e-13
-52.8539 2.1975 2.6839e-12
-53.7303 2.4135 2.1216e-12
18.8458 1.2375 1.1661e-11
-1.0570 3.8395 6.5628e-13
11.7700 1.1345 1.3870e-11
6.8462 2.7985 1.4493e-12
-66.7864 1.7615 4.6107e-12
-4.1225 2.6215 1.6682e-12
46.6639 5.0895 3.3266e-13
-35.8076 3.6095 7.6502e-13
2.7821 3.7115 6.9356e-13
37.0533 1.8905 3.9613e-12
40.9392 1.7745 4.5192e-12
-48.0616 2.3475 2.2882e-12
-56.1870 3.6675 7.2719e-13
32.3607 1.1765 1.2261e-11
-13.0103 1.5245 6.5013e-12
-77.0500 0.7215 4.4137e-11
72.6565 3.7455 6.9204e-13
-52.8610 3.7315 6.8130e-13
30.7093 3.5915 7.7861e-13
18.8092 0.9845 1.9847e-11
-2.6641 1.0425 1.7366e-11
57.4044 3.6735 7.5144e-13
-29.8822 0.6345 6.2535e-11
-19.9177 1.1485 1.3810e-11
12.3740 4.7495 3.9805e-13
19.9501 1.4675 7.2985e-12
66.4461 2.8345 1.4160e-12
-27.5127 5.6365 2.5293e-13
62.4787 2.9495 1.2125e-12
52.5778 5.5555 2.6501e-13
70.0505 1.4445 7.9846e-12
-49.3023 1.2095 1.2366e-11
46.4465 3.9785 6.0937e-13
20.1373 1.3665 9.0438e-12
-8.5859 4.7975 3.7323e-13
77.0101 5.3875 2.8481e-13
-32.5077 3.3855 9.3679e-13
57.5334 1.4975 7.1007e-12
-14.1653 1.0215 1.8901e-11
3.8167 2.9115 1.3417e-12
11.5240 1.9735 3.5681e-12
-52.9974 1.7375 4.8307e-12
8.8845 5.3285 2.9228e-13
29.3366 2.2535 2.4894e-12
-45.4219 2.2455 2.5211e-12
9.9604 1.4235 8.0595e-12
-44.3652 2.8775 1.3422e-12
-49.0491 0.8995 2.6645e-11
45.8527 2.2695 2.4921e-12
60.9059 1.5345 6.5325e-12
-28.3477 2.6435 1.6153e-12
-40.9440 2.9045 1.3616e-12
39.4231 1.6135 5.6695e-12
49.8848 3.5935 7.7981e-13
-13.6671 0.7885 3.5664e-11
9.2150 1.5795 6.0738e-12
59.1272 5.1025 3.0928e-13
12.7549 1.4385 7.7783e-12
3.1986 3.8585 6.3279e-13
-13.3647 3.3325 9.6419e-13
50.5138 4.2615 4.8724e-13
47.3069 4.6185 4.2156e-13
-29.4807 4.1015 5.5438e-13
7.4797 2.6645 1.6375e-12
-41.6986 1.6825 5.0950e-12
-69.0527 3.6915 7.0896e-13
33.7838 5.0025 3.5422e-13
-61.5715 1.8225 4.3008e-12
-7.7232 4.2695 4.9584e-13
11.2792 1.3825 7.9235e-12
26.3668 3.2955 9.9279e-13
2.3770 2.5125 1.8540e-12
31.0070 4.6675 4.0229e-13
30.8438 2.0565 3.0775e-12
-77.2222 4.0425 5.6870e-13
39.1536 2.3685 2.1261e-12
41.7675 2.7215 1.4801e-12
-75.1116 1.7085 5.1524e-12
24.1012 1.7965 4.3872e-12
14.9674 2.6905 1.5815e-12
-22.7943 2.7685 1.5107e-12
-17.1897 2.7365 1.5440e-12
65.6935 2.2455 2.5230e-12
72.7922 1.9315 3.5377e-12
29.1093 3.7575 6.9679e-13
-43.7020 4.1955 5.2437e-13
30.1734 8.2155 1.0103e-13
10.0505 3.5755 7.7422e-13
-33.5621 4.4345 4.4449e-13
24.5737 3.9325 6.2302e-13
-74.3559 4.6425 4.1041e-13
30.0183 1.2825 1.0049e-11
-82.2655 3.1425 1.0679e-12
16.8877 0.6845 5.0941e-11
10.4240 2.6615 1.5683e-12
51.1762 0.7355 4.1069e-11
-52.1042 1.0865 1.5953e-11
-40.3773 1.3705 8.6608e-12
-56.3729 3.5175 8.2707e-13
-15.2664 2.6345 1.6871e-12
68.5071 2.8825 1.3176e-12
-75.1350 5.3515 2.8841e-13
-52.9352 2.7965 1.4238e-12
-1.1440 1.9785 3.5396e-12
-8.9425 4.3285 4.8510e-13
-41.9232 1.3885 8.6167e-12
58.7717 3.7695 6.8324e-13
4.4780 1.7055 5.0101e-12
19.2718 5.4085 2.9171e-13
-4.8975 2.6255 1.7024e-12
19.6682 2.6825 1.5334e-12
54.9998 1.8595 4.0859e-12
-54.9641 2.7045 1.5563e-12
-31.1256 1.0435 1.7318e-11
-76.2105 1.7905 4.4914e-12
-2.7762 3.8835 6.4015e-13
-70.0369 2.1745 2.7686e-12
-38.6507 2.2265 2.6113e-12
41.3454 4.4125 4.8177e-13
-2.3219 4.1495 5.4534e-13
-73.6188 5.3565 2.8552e-13
-32.8062 1.9465 3.5920e-12
-26.8835 3.2705 9.8664e-13
-26.9346 1.3835 8.9918e-12
-35.7790 1.2985 9.7098e-12
-77.7542 4.0715 5.7527e-13
62.6852 1.4835 7.1259e-12
-44.1638 3.1275 1.0828e-12
-31.8620 1.0535 1.7420e-11
36.7013 1.0635 1.7200e-11
36.8834 6.6305 1.7097e-13
-48.3461 4.2375 5.2855e-13
77.7973 1.4295 7.9480e-12
-1.5808 4.4525 4.3847e-13
-32.5538 4.4115 4.5471e-13
9.8266 4.8665 3.7095e-13
66.6985 3.9515 6.0596e-13
25.3656 1.5135 6.9304e-12
77.9125 3.2795 9.7177e-13
-1.0141 4.9115 3.6074e-13
14.5941 5.7835 2.4052e-13
-41.9545 4.4695 4.3309e-13
-3.9382 2.7565 1.4536e-12
-37.4161 2.7535 1.4925e-12
-4.8098 3.9305 6.1474e-13
69.3985 2.2185 2.5345e-12
-44.1429 3.5565 7.7258e-13
44.2356 4.2195 5.4152e-13
-48.7707 5.4305 2.8755e-13
-41.2061 0.8455 2.8362e-11
-18.2317 3.7925 6.8852e-13
12.4201 4.2875 4.8642e-13
-33.9151 2.6675 1.5700e-12
-49.3322 2.8575 1.3359e-12
-3.7717 3.9135 6.1811e-13
61.8349 3.4385 8.6188e-13
-43.3808 4.7345 3.7837e-13
-77.3735 4.4615 4.4670e-13
16.3175 4.4295 4.4784e-13
-0.1970 1.9565 3.5299e-12
-18.5989 4.5115 4.2058e-13
-24.4724 1.8885 4.0966e-12
57.9609 0.9725 2.1471e-11
-74.5555 5.7025 2.4300e-13
12.1466 5.4485 2.6547e-13
-76.0148 1.5135 6.9501e-12
13.7480 2.6275 1.7156e-12
-45.3912 3.7125 7.4091e-13
42.4390 4.6455 4.0688e-13
-14.8396 4.4895 4.5146e-13
-4.0390 3.1465 1.0407e-12
31.4900 1.4695 7.1535e-12
39.1871 1.0205 1.9079e-11
-27.3487 2.6175 1.7248e-12
21.9609 1.9825 3.5678e-12
60.9830 4.6895 3.9783e-13
20.0467 3.7135 7.0198e-13
76.6656 2.3815 2.1726e-12
18.9731 1.1995 1.2425e-11
-33.8912 1.6695 5.3521e-12
14.9131 1.4855 7.2534e-12
-73.6432 3.3675 9.0940e-13
-4.8448 2.0705 3.0613e-12
24.5164 4.0235 5.9462e-13
-30.0236 1.4585 7.6019e-12
56.7884 3.8245 6.5661e-13
-63.2373 0.5755 7.7437e-11
53.7255 1.1185 1.4712e-11
48.5144 4.3185 4.7950e-13
12.1792 4.7655 4.0008e-13
14.5688 0.4965 1.0473e-10
-18.5844 2.6485 1.6993e-12
39.6268 2.6075 1.7672e-12
65.2053 1.8095 4.2594e-12
13.5798 0.8385 2.8855e-11
-65.6641 1.4375 7.8686e-12
18.8851 2.2765 2.4530e-12
67.3954 3.5805 7.8581e-13
22.4347 1.3795 8.6187e-12
22.0814 1.4945 6.8206e-12
-66.9673 4.5625 4.2420e-13
-12.2194 3.7975 6.7623e-13
-14.3560 1.7505 4.5984e-12
-60.1140 0.8225 3.3645e-11
-4.0211 1.5005 6.8099e-12
-36.2647 2.7315 1.5987e-12
-27.7362 3.9015 6.5113e-13
-52.9842 4.6585 3.8489e-13
47.0548 2.2475 2.5079e-12
10.6967 5.5205 2.7352e-13
23.8570 2.0555 3.0148e-12
61.1875 4.5035 4.5413e-13
-53.6901 3.6815 7.3573e-13
0.2069 2.2615 2.4160e-12
1.1545 1.2875 1.0622e-11
-9.9124 2.0265 3.2230e-12
-26.4931 1.7545 4.7127e-12
15.3177 3.1445 1.0725e-12
-11.2954 3.7505 6.9846e-13
18.1338 4.4635 4.4361e-13
39.2998 1.2505 1.0431e-11
22.6984 3.2535 9.6232e-13
-27.4559 2.5985 1.7165e-12
-35.9983 1.0755 1.6903e-11
13.0019 2.0655 2.9751e-12
-2.3742 2.0365 3.1802e-12
10.2007 1.4245 7.9740e-12
-12.6616 0.8295 3.1863e-11
-62.3082 1.9105 3.7464e-12
46.7134 4.0175 5.9133e-13
-38.3454 4.3625 4.8591e-13
-27.7595 1.6565 5.0189e-12
-14.5531 4.5235 4.2574e-13
-36.0399 2.7355 1.4652e-12
24.0674 4.5905 4.0426e-13
29.3917 5.4725 2.6884e-13
44.4375 2.0965 2.9488e-12
-62.1711 3.7615 6.9233e-13
-20.2784 3.5565 7.7610e-13
-15.5891 2.6305 1.6954e-12
35.1298 4.0485 5.4320e-13
-65.6304 1.6375 5.6345e-12
-61.0849 0.7105 4.6590e-11
-9.7575 0.7575 3.8409e-11
-77.3515 2.1855 2.6477e-12
7.7530 3.8345 6.7585e-13
-58.5176 2.7255 1.5159e-12
-44.9378 3.2055 1.0209e-12
36.4263 3.9225 6.1259e-13
34.7792 3.8045 6.6865e-13
-81.5936 4.0715 5.6755e-13
41.4803 2.4415 2.0203e-12
-33.3012 3.3535 9.1823e-13
-11.5137 3.8435 6.3988e-13
3.0837 2.6515 1.6203e-12
55.6200 1.6025 6.0784e-12
-42.3150 1.7075 4.9679e-12
2.9634 4.5855 4.3102e-13
7.7223 3.1825 1.0818e-12
26.6550 1.0005 1.9486e-11
-50.2376 5.4385 2.7253e-13
-13.6761 1.3045 9.8784e-12
3.5066 2.8295 1.4063e-12
46.8084 1.1385 1.3474e-11
-17.8912 0.5915 7.2592e-11
41.6225 3.2255 1.0404e-12
12.0332 4.0675 5.6836e-13
-19.0974 2.5845 1.7449e-12
-20.0352 3.1795 1.0556e-12
-16.1318 3.4055 8.6937e-13
13.8638 3.5625 7.7299e-13
46.9682 4.2055 5.2735e-13
-14.6087 4.8815 3.7590e-13
-33.8192 2.4635 2.0072e-12
-24.0543 1.9745 3.5400e-12
22.4489 3.8285 6.4014e-13
-65.6246 2.9285 1.2447e-12
27.5257 2.8175 1.4518e-12
-6.3126 4.5785 4.1565e-13
-11.7701 2.5745 1.8027e-12
16.1789 2.9415 1.2849e-12
-56.7859 1.5095 6.7803e-12
17.1603 4.3475 4.8068e-13
10.5627 3.4045 8.7949e-13
12.8941 1.4585 7.4318e-12
33.7270 1.9875 3.4144e-12
37.5675 1.3365 9.4605e-12
32.3367 2.5105 1.8911e-12
-12.7673 3.4725 8.4846e-13
-14.3826 4.2725 5.1169e-13
-41.7274 4.4535 4.3690e-13
53.8951 2.6035 1.7350e-12
-40.5431 5.1475 3.1880e-13
-4.8462 2.2605 2.4360e-12
-2.7282 1.8495 4.2145e-12
0.6647 0.9085 2.5416e-11
14.3670 3.7135 7.1857e-13
6.1715 2.6965 1.5262e-12
-48.6180 3.4515 8.2555e-13
-29.3581 4.3335 4.9132e-13
13.1282 2.1735 2.6698e-12
5.1736 1.5135 6.7256e-12
36.9000 1.6945 5.0992e-12
-30.0228 1.8875 3.9350e-12
45.7133 2.9565 1.2589e-12
23.1810 3.1285 1.0863e-12
-76.7305 3.4945 8.1121e-13
-7.2832 2.9525 1.2170e-12
5.5770 0.7965 3.5323e-11
-42.0788 4.8005 3.6993e-13
20.2496 1.8615 4.0694e-12
35.3238 1.5895 5.9673e-12
42.9193 1.5715 6.1708e-12
9.9435 2.9465 1.2634e-12
-12.7535 3.7215 7.1256e-13
9.0247 0.4095 1.7278e-10
19.8761 4.3435 4.9407e-13
-51.3928 4.1365 5.5819e-13
-24.0237 4.4085 4.5819e-13
-52.2908 3.1015 1.0866e-12
25.6306 1.4795 7.2402e-12
-37.0468 2.6265 1.7934e-12
-16.5308 2.7095 1.5480e-12
-36.6212 4.9655 3.4942e-13
56.5910 3.3495 9.3889e-13
1.6032 1.0125 1.9038e-11
-15.0651 1.8125 4.2528e-12
19.0154 4.1625 5.4884e-13
-65.7565 0.8355 3.1349e-11
50.6724 3.5005 7.9695e-13
-47.2289 5.3055 2.9722e-13
10.4512 1.1955 1.2702e-11
46.0139 1.9155 3.7724e-12
14.3373 2.1965 2.8025e-12
-20.0399 2.1415 2.7348e-12
44.8493 3.0615 1.1446e-12
12.2367 2.6085 1.7040e-12
40.1660 4.5545 4.2721e-13
3.5199 3.0785 1.0997e-12
41.1832 3.5595 8.1570e-13
32.2087 1.3195 9.5545e-12
11.9290 3.2215 1.0157e-12
17.6237 2.4065 2.0759e-12
4.9132 2.3135 2.3540e-12
-79.2025 3.4155 8.6780e-13
-27.8527 3.9775 5.8981e-13
56.5632 3.9235 6.1067e-13
-34.9421 2.4785 1.8728e-12
51.8165 3.9485 5.9815e-13
-28.6884 4.0365 5.8218e-13
68.9674 4.7855 3.9203e-13
-24.2149 4.7785 3.7748e-13
-30.7753 2.7205 1.5022e-12
83.2856 3.9725 6.0611e-13
8.2125 1.2085 1.2324e-11
-6.0027 3.6565 7.1054e-13
68.1801 1.3095 9.6105e-12
36.1812 4.6225 4.1730e-13
37.4878 3.4925 8.4987e-13
21.8166 1.7325 4.6062e-12
22.8749 0.7815 3.7083e-11
-44.4014 3.2175 9.9085e-13
-37.8969 2.3825 2.1512e-12
-50.6486 1.1475 1.4111e-11
23.5543 1.3685 8.8058e-12
-38.8807 2.6685 1.5600e-12
-47.8581 2.6215 1.6207e-12
-34.8085 4.7225 3.8197e-13
47.8949 2.1085 2.9694e-12
-80.4605 2.7285 1.5094e-12
11.8192 2.3835 2.1474e-12
56.7521 0.6805 5.1042e-11
25.9775 4.5185 4.3356e-13
3.8395 3.0245 1.1721e-12
19.1536 1.6635 5.3596e-12
-13.2434 4.4955 4.5192e-13
-43.8313 1.1275 1.4778e-11
-20.9126 1.8435 4.1991e-12
-6.9015 3.9825 6.0820e-13
0.8893 3.4315 8.6291e-13
-54.6839 1.3555 8.9924e-12
-16.3658 2.7615 1.5094e-12
28.7213 3.2855 9.5881e-13
64.5523 1.3925 8.2223e-12
25.2236 4.5305 4.4275e-13
-18.7497 1.4355 7.6016e-12
-16.1658 3.6405 7.3910e-13
-17.3947 2.1605 2.7513e-12
42.5431 3.4035 8.6286e-13
-13.8066 4.3315 4.9006e-13
22.8947 3.4615 8.4029e-13
7.3934 1.5535 6.2874e-12
-10.5709 4.7875 3.7985e-13
23.6131 0.7845 3.6104e-11
55.4779 3.5785 7.6886e-13
11.0388 1.6385 5.4793e-12
39.2211 2.9735 1.1884e-12
-0.4084 2.9155 1.3336e-12
-10.0736 4.6725 4.0247e-13
37.4987 1.2515 1.1246e-11
-31.3725 4.4885 4.3465e-13
-36.2631 3.7525 6.8343e-13
10.8610 3.3345 9.3584e-13
37.5154 2.6285 1.7073e-12
23.8670 4.2995 4.9946e-13
46.9760 0.9555 2.1721e-11
-19.8209 4.6345 4.1361e-13
38.0202 2.3055 2.3411e-12
16.9703 4.3405 4.9217e-13
2.1861 2.0445 3.1915e-12
-9.5561 5.7765 2.3952e-13
-71.1409 1.4735 7.0910e-12
-34.3311 4.0285 5.9258e-13
29.5115 3.2355 9.9093e-13
26.2973 3.4315 8.4099e-13
-19.8361 3.4045 8.6839e-13
45.9256 2.9965 1.2253e-12
-1.6460 2.9865 1.2280e-12
17.8713 2.9655 1.2340e-12
-9.8066 0.8925 2.5650e-11
-50.4819 0.7225 4.4525e-11
-81.2095 2.1785 2.7432e-12
35.0514 4.9285 3.6460e-13
6.9940 3.0875 1.1488e-12
44.3045 7.2195 1.4236e-13
-1.1678 2.3075 2.4063e-12
30.8108 2.9115 1.3568e-12
9.1097 5.6515 2.5787e-13
-4.9660 2.8705 1.3448e-12
44.6753 3.8605 6.4730e-13
-13.1791 1.5815 6.0804e-12
-22.2124 2.8575 1.3776e-12
51.1532 1.1165 1.4719e-11
-31.4088 2.2525 2.4383e-12
-36.6035 2.6175 1.6556e-12
16.4240 4.9285 3.6123e-13
-44.9274 1.0415 1.7280e-11
-49.0434 2.9295 1.2761e-12
82.4949 3.5965 7.4910e-13
-27.6301 0.8165 3.1591e-11
75.3392 1.1855 1.2780e-11
68.2678 3.8655 6.4919e-13
-7.2418 4.8045 3.7928e-13
17.2516 4.0555 5.5825e-13
16.7142 1.9455 3.6867e-12
53.4011 2.4695 1.9804e-12
-47.6366 1.7955 4.5395e-12
-28.5116 5.7775 2.4999e-13
6.2592 1.2275 1.1426e-11
-21.8437 2.1565 2.7159e-12
5.9723 1.4015 7.7346e-12
55.5180 4.6825 3.9427e-13
34.3785 4.6195 4.1649e-13
2.8482 4.5145 4.4963e-13
86.6370 4.1855 5.2138e-13
33.8577 5.7225 2.3671e-13
53.3092 4.8105 3.6661e-13
0.8804 1.0715 1.6874e-11
-14.5830 4.3965 4.8489e-13
46.9592 4.4625 4.3793e-13
64.0925 0.8015 3.5428e-11
16.6289 1.7285 4.8228e-12
-9.1326 3.4815 8.0913e-13
-35.4712 2.2585 2.4771e-12
32.0967 2.2125 2.5252e-12
49.0557 3.6045 7.7629e-13
25.0676 5.3555 2.8542e-13
0.2714 1.7985 4.4915e-12
49.7140 3.1925 1.0244e-12
-72.5430 4.9675 3.4550e-13
2.1996 3.7415 6.8689e-13
59.8284 3.9805 6.0453e-13
-57.4803 3.1345 1.0935e-12
61.6993 3.0405 1.1998e-12
67.4978 0.9545 2.2128e-11
21.5617 2.4165 2.0300e-12
83.3892 2.8955 1.3805e-12
50.4716 5.6035 2.5637e-13
-5.9370 4.1715 5.2106e-13
30.0748 6.8925 1.5404e-13
-12.0104 2.1625 2.8082e-12
55.7284 3.8925 6.1820e-13
-46.7321 2.4155 2.0940e-12
45.0196 3.5205 8.1047e-13
8.0504 2.5075 1.9001e-12
-43.8126 0.8595 2.7710e-11
4.4706 1.7795 4.3298e-12
38.6830 2.6575 1.6328e-12
-67.2706 1.2965 1.0305e-11
50.0084 1.6925 4.9722e-12
10.2189 3.5715 7.8371e-13
31.7292 2.3475 2.3169e-12
-45.1335 1.3165 9.3284e-12
-6.8960 3.7945 6.8342e-13
-0.3524 1.3655 8.6980e-12
5.2340 1.8465 4.1486e-12
59.9830 2.5885 1.7990e-12
21.1417 2.6815 1.5160e-12
30.5460 3.3165 9.7035e-13
1.0785 2.2485 2.4185e-12
48.8000 3.1215 1.1304e-12
-10.8653 4.7105 3.8946e-13
20.8020 4.4805 4.5817e-13
54.7407 1.2615 1.0492e-11
20.7212 1.3755 9.1355e-12
22.6570 1.6755 5.5141e-12
-30.0997 2.7505 1.4681e-12
-11.9087 4.1625 5.4186e-13
6.2759 1.3065 9.9374e-12
53.9146 4.8345 3.7612e-13
-19.4684 1.5715 6.2332e-12
-15.4077 2.3135 2.2742e-12
4.7953 4.8995 3.5850e-13
47.7021 0.8295 3.0517e-11
-50.3870 3.5815 7.9263e-13
-10.8160 3.5145 7.9213e-13
50.7973 3.6255 7.7495e-13
-28.9476 2.1995 2.6862e-12
-56.9458 1.6785 5.3132e-12
27.6291 5.2155 3.1295e-13
60.8409 1.6835 5.2415e-12
-67.5031 1.9635 3.5178e-12
-23.5454 2.7215 1.5901e-12
49.0856 2.1005 3.0097e-12
49.5290 4.2505 5.0683e-13
17.2943 1.8775 3.8968e-12
-26.5641 4.7305 3.8876e-13
-24.7171 4.9605 3.4168e-13
84.0820 1.9405 3.6900e-12
-24.5411 3.4485 8.5394e-13
15.0734 1.9705 3.3567e-12
-53.5926 1.4245 8.2956e-12
-25.6329 4.6125 4.2245e-13
-6.2480 4.7855 3.9141e-13
-60.6177 2.1995 2.6614e-12
38.3171 2.3245 2.3111e-12
-10.2182 1.3325 9.8503e-12
-29.3660 2.2825 2.4158e-12
32.9973 2.5045 1.8634e-12
8.2430 4.1235 5.2544e-13
65.2814 3.2145 1.0264e-12
19.3418 1.5175 6.7104e-12
11.5656 3.4365 8.9386e-13
39.4366 3.0535 1.1442e-12
-3.1959 3.8835 6.3828e-13
34.1579 2.1665 2.7324e-12
-32.5154 3.7425 6.8993e-13
62.2238 2.4745 2.0029e-12
-11.7665 3.8985 6.3145e-13
-12.4636 3.0605 1.1384e-12
-6.0764 1.3665 8.9474e-12
71.8657 3.0745 1.1233e-12
-36.7105 2.8875 1.2786e-12
45.1704 1.9485 3.6130e-12
-46.3970 1.7825 4.4727e-12
13.4821 4.1405 5.2972e-13
15.3688 2.5095 1.7628e-12
56.8102 1.1215 1.4269e-11
-42.8737 3.2815 9.6350e-13
-65.9842 2.6075 1.7582e-12
-77.3035 2.7375 1.5383e-12
-12.9792 5.2885 3.0076e-13
9.8954 2.6225 1.6784e-12
-65.5582 2.8075 1.4424e-12
-30.7628 3.1805 1.0545e-12
25.8006 1.9645 3.3853e-12
-40.7466 3.1235 1.0780e-12
-35.4197 1.7645 4.5613e-12
-41.0479 3.2845 9.8400e-13
-19.4140 2.2795 2.4363e-12
-23.7628 3.2395 9.9304e-13
56.1899 2.7795 1.4646e-12
-16.7958 3.8505 6.6181e-13
24.5346 4.9725 3.4374e-13
4.6226 1.8645 3.9890e-12
30.1176 1.5185 6.7038e-12
31.1093 4.1325 5.4305e-13
82.8110 3.2055 1.0222e-12
-42.8838 1.2805 1.0357e-11
-9.9133 2.9715 1.2290e-12
-69.9994 2.2995 2.3092e-12
37.5844 3.3935 9.1013e-13
-21.4421 2.9215 1.2430e-12
37.7679 0.8375 3.0139e-11
-37.1159 1.8705 3.8864e-12
19.1639 2.4555 2.0159e-12
49.8200 2.9735 1.2177e-12
-54.7570 3.8625 6.1780e-13
-29.8118 1.4385 7.7049e-12
-14.5952 3.0445 1.1826e-12
-59.2189 4.7435 3.7555e-13
-11.3363 0.5705 7.9385e-11
3.0387 4.0505 5.7302e-13
32.9718 3.2685 9.6674e-13
